eleveID;filiere;info;bloc;classement
E020;C;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|PHY_OEL18_TP|CSC_OEL13_TP|PHY_OEL14_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL17_TP|CSC_OEL11_TP|PHY_OEL16_TP|CSC_OEL12_TP|APM_OEL03_TP
E020;C;apprenti;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL42_TP|ECO_OEL40_TP|IME_OEL38_TP|HSS_OEL33_TP|HSS_OEL32_TP|HSS_OEL39_TP|HSS_OEL43_TP|IME_OEL31_TP
E020;C;apprenti;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E020;C;apprenti;Sécurité;CSC_4TC30_TP|CSC_4TC31_TP
E021;A;apprenti;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E021;A;apprenti;Economie du numérique;ECO_OEL30_TP
E021;A;apprenti;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL50_TP|HSS_OEL52_TP|HSS_OEL66_TP|HSS_OEL59_TP|HSS_OEL53_TP|HSS_OEL51_TP|HSS_OEL56_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL57_TP
E021;A;apprenti;IA;APM_4TC20_TP
E021;A;apprenti;Optimisation;FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC10_TP|FMA_4TC12_TP
E021;A;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL12_TP|CSC_OEL13_TP|CSC_OEL07_TP|CCH_OEL37_TP|PHY_OEL16_TP|PHY_OEL14_TP|APM_OEL03_TP|CSC_OEL11_TP|PHY_OEL17_TP|CCH_OEL73_TP|PHY_OEL18_TP
E021;A;apprenti;SEHS;HSS_OEL44_TP|ECO_OEL40_TP|HSS_OEL46_TP|HSS_OEL39_TP|HSS_OEL42_TP|HSS_OEL43_TP|HSS_OEL32_TP|IME_OEL38_TP|HSS_OEL33_TP|IME_OEL31_TP
E021;A;apprenti;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E021;A;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E022;B;apprenti;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E022;B;apprenti;Economie du numérique;ECO_OEL30_TP
E022;B;apprenti;Humanités Contemporaines;HSS_OEL56_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL59_TP|HSS_OEL52_TP|HSS_OEL50_TP|HSS_OEL51_TP|HSS_OEL57_TP
E022;B;apprenti;IA;APM_4TC20_TP
E022;B;apprenti;Optimisation;FMA_4TC13_TP|FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP
E022;B;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|APM_OEL03_TP|PHY_OEL14_TP|PHY_OEL17_TP|CSC_OEL13_TP|PHY_OEL16_TP|CSC_OEL12_TP|CCH_OEL37_TP|PHY_OEL18_TP|CSC_OEL11_TP|CCH_OEL73_TP
E022;B;apprenti;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|IME_OEL31_TP|ECO_OEL40_TP|HSS_OEL43_TP|HSS_OEL42_TP|IME_OEL38_TP|HSS_OEL32_TP|HSS_OEL33_TP|HSS_OEL39_TP
E022;B;apprenti;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E022;B;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E023;B;apprenti;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E023;B;apprenti;Economie du numérique;ECO_OEL30_TP
E023;B;apprenti;Humanités Contemporaines;HSS_OEL65_TP|HSS_OEL58_TP|HSS_OEL56_TP|HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL50_TP|HSS_OEL57_TP|HSS_OEL52_TP|HSS_OEL51_TP|HSS_OEL66_TP|HSS_OEL59_TP
E023;B;apprenti;IA;APM_4TC20_TP
E023;B;apprenti;Optimisation;FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC12_TP|FMA_4TC10_TP
E023;B;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|CSC_OEL11_TP|CSC_OEL12_TP|PHY_OEL18_TP|APM_OEL03_TP|CCH_OEL73_TP|CCH_OEL37_TP|PHY_OEL17_TP|PHY_OEL16_TP|PHY_OEL14_TP
E023;B;apprenti;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|IME_OEL31_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL43_TP|IME_OEL38_TP|HSS_OEL32_TP|HSS_OEL33_TP|HSS_OEL39_TP
E023;B;apprenti;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E023;B;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E024;C;apprenti;Droit;HSS_OEL22_TP|HSS_OEL21_TP|HSS_OEL25_TP
E024;C;apprenti;Economie du numérique;ECO_OEL30_TP
E024;C;apprenti;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL52_TP|HSS_OEL58_TP|HSS_OEL66_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL61_TP|HSS_OEL59_TP|HSS_OEL57_TP
E024;C;apprenti;IA;APM_4TC20_TP
E024;C;apprenti;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E024;C;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|CSC_OEL11_TP|CSC_OEL12_TP|APM_OEL03_TP|PHY_OEL18_TP|PHY_OEL14_TP|CCH_OEL37_TP|PHY_OEL17_TP|CCH_OEL73_TP|PHY_OEL16_TP
E024;C;apprenti;SEHS;HSS_OEL44_TP|HSS_OEL43_TP|HSS_OEL39_TP|HSS_OEL46_TP|HSS_OEL33_TP|HSS_OEL32_TP|ECO_OEL40_TP|IME_OEL38_TP|IME_OEL31_TP|HSS_OEL42_TP
E024;C;apprenti;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E024;C;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E025;A;apprenti;Droit;HSS_OEL22_TP|HSS_OEL21_TP|HSS_OEL25_TP
E025;A;apprenti;Economie du numérique;ECO_OEL30_TP
E025;A;apprenti;Humanités Contemporaines;HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL61_TP|HSS_OEL50_TP|HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL66_TP|HSS_OEL59_TP|HSS_OEL57_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL52_TP
E025;A;apprenti;IA;APM_4TC20_TP
E025;A;apprenti;Optimisation;FMA_4TC13_TP|FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP
E025;A;apprenti;Ouverture scientifique;CSC_OEL13_TP|CSC_OEL10_TP|CSC_OEL12_TP|CSC_OEL07_TP|PHY_OEL18_TP|APM_OEL03_TP|CCH_OEL73_TP|CCH_OEL37_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL16_TP|CSC_OEL11_TP
E025;A;apprenti;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL42_TP|IME_OEL38_TP|ECO_OEL40_TP|HSS_OEL32_TP|HSS_OEL39_TP|HSS_OEL33_TP|HSS_OEL43_TP|IME_OEL31_TP
E025;A;apprenti;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E025;A;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E026;C;apprenti;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E026;C;apprenti;Economie du numérique;ECO_OEL30_TP
E026;C;apprenti;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL61_TP|HSS_OEL56_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL50_TP|HSS_OEL51_TP|HSS_OEL59_TP|HSS_OEL57_TP
E026;C;apprenti;IA;APM_4TC20_TP
E026;C;apprenti;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E026;C;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|APM_OEL03_TP|PHY_OEL18_TP|CSC_OEL11_TP|CSC_OEL12_TP|PHY_OEL14_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL17_TP|PHY_OEL16_TP
E026;C;apprenti;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL39_TP|HSS_OEL32_TP|IME_OEL31_TP|ECO_OEL40_TP|HSS_OEL43_TP|IME_OEL38_TP
E026;C;apprenti;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E026;C;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E027;C;apprenti;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E027;C;apprenti;Economie du numérique;ECO_OEL30_TP
E027;C;apprenti;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL59_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL51_TP|HSS_OEL66_TP|HSS_OEL57_TP
E027;C;apprenti;IA;APM_4TC20_TP
E027;C;apprenti;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E027;C;apprenti;Ouverture scientifique;CSC_OEL10_TP|PHY_OEL18_TP|CSC_OEL12_TP|CCH_OEL37_TP|CSC_OEL07_TP|CSC_OEL13_TP|CSC_OEL11_TP|PHY_OEL14_TP|PHY_OEL16_TP|PHY_OEL17_TP|APM_OEL03_TP|CCH_OEL73_TP
E027;C;apprenti;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL42_TP|IME_OEL38_TP|ECO_OEL40_TP|HSS_OEL43_TP|HSS_OEL33_TP|HSS_OEL39_TP|IME_OEL31_TP
E027;C;apprenti;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E027;C;apprenti;Sécurité;CSC_4TC30_TP|CSC_4TC31_TP
E028;B;apprenti;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E028;B;apprenti;Economie du numérique;ECO_OEL30_TP
E028;B;apprenti;Humanités Contemporaines;HSS_OEL56_TP|HSS_OEL63_TP|HSS_OEL51_TP|HSS_OEL50_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL61_TP|HSS_OEL59_TP|HSS_OEL66_TP|HSS_OEL53_TP|HSS_OEL52_TP|HSS_OEL57_TP
E028;B;apprenti;IA;APM_4TC20_TP
E028;B;apprenti;Optimisation;FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC12_TP|FMA_4TC10_TP
E028;B;apprenti;Ouverture scientifique;CSC_OEL10_TP|PHY_OEL18_TP|CSC_OEL13_TP|PHY_OEL17_TP|PHY_OEL14_TP|PHY_OEL16_TP|CCH_OEL73_TP|CSC_OEL12_TP|CSC_OEL07_TP|APM_OEL03_TP|CSC_OEL11_TP|CCH_OEL37_TP
E028;B;apprenti;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL32_TP|HSS_OEL39_TP|HSS_OEL43_TP|ECO_OEL40_TP|IME_OEL31_TP|HSS_OEL33_TP|HSS_OEL42_TP|IME_OEL38_TP
E028;B;apprenti;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E028;B;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E029;B;apprenti;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E029;B;apprenti;Economie du numérique;ECO_OEL30_TP
E029;B;apprenti;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL56_TP|HSS_OEL65_TP|HSS_OEL50_TP|HSS_OEL58_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL51_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL57_TP
E029;B;apprenti;IA;APM_4TC20_TP
E029;B;apprenti;Optimisation;FMA_4TC13_TP|FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP
E029;B;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CCH_OEL73_TP|CSC_OEL12_TP|APM_OEL03_TP|PHY_OEL16_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL18_TP|CCH_OEL37_TP|CSC_OEL11_TP
E029;B;apprenti;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL43_TP|HSS_OEL33_TP|HSS_OEL42_TP|HSS_OEL39_TP|HSS_OEL32_TP|IME_OEL38_TP|IME_OEL31_TP
E029;B;apprenti;Statistique;APM_4TC01_TP|APM_4TC03_TP|APM_4TC02_TP
E029;B;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E030;C;apprenti;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E030;C;apprenti;Economie du numérique;ECO_OEL30_TP
E030;C;apprenti;Humanités Contemporaines;HSS_OEL65_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL53_TP|HSS_OEL63_TP|HSS_OEL50_TP|HSS_OEL51_TP|HSS_OEL66_TP|HSS_OEL52_TP|HSS_OEL59_TP|HSS_OEL57_TP|HSS_OEL58_TP
E030;C;apprenti;IA;APM_4TC20_TP
E030;C;apprenti;Optimisation;FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC12_TP|FMA_4TC10_TP
E030;C;apprenti;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|PHY_OEL14_TP|CSC_OEL12_TP|PHY_OEL16_TP|CCH_OEL37_TP|CCH_OEL73_TP|APM_OEL03_TP|CSC_OEL11_TP|PHY_OEL18_TP|PHY_OEL17_TP
E030;C;apprenti;SEHS;HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL44_TP|HSS_OEL39_TP|IME_OEL38_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL33_TP|HSS_OEL42_TP|IME_OEL31_TP
E030;C;apprenti;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E030;C;apprenti;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E031;A+B;international;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E031;A+B;international;Economie du numérique;ECO_OEL30_TP
E031;A+B;international;Humanités Contemporaines;HSS_OEL56_TP|HSS_OEL66_TP|HSS_OEL53_TP|HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL58_TP|HSS_OEL59_TP|HSS_OEL51_TP|HSS_OEL52_TP|HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL57_TP
E031;A+B;international;IA;APM_4TC20_TP
E031;A+B;international;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC10_TP
E031;A+B;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CCH_OEL37_TP|CSC_OEL12_TP|CSC_OEL11_TP|PHY_OEL17_TP|CCH_OEL73_TP|APM_OEL03_TP|PHY_OEL14_TP|PHY_OEL16_TP|PHY_OEL18_TP
E031;A+B;international;SEHS;HSS_OEL43_TP|HSS_OEL42_TP|HSS_OEL44_TP|HSS_OEL46_TP|ECO_OEL40_TP|HSS_OEL32_TP|IME_OEL38_TP|HSS_OEL39_TP|IME_OEL31_TP|HSS_OEL33_TP
E031;A+B;international;Statistique;APM_4TC03_TP|APM_4TC02_TP|APM_4TC01_TP
E031;A+B;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E032;A+B;international;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E032;A+B;international;Economie du numérique;ECO_OEL30_TP
E032;A+B;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL53_TP|HSS_OEL61_TP|HSS_OEL50_TP|HSS_OEL65_TP|HSS_OEL58_TP|HSS_OEL57_TP|HSS_OEL56_TP|HSS_OEL59_TP|HSS_OEL51_TP|HSS_OEL52_TP
E032;A+B;international;IA;APM_4TC20_TP
E032;A+B;international;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC10_TP
E032;A+B;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL12_TP|CSC_OEL07_TP|CSC_OEL13_TP|PHY_OEL18_TP|CSC_OEL11_TP|PHY_OEL16_TP|PHY_OEL17_TP|PHY_OEL14_TP|CCH_OEL73_TP|APM_OEL03_TP|CCH_OEL37_TP
E032;A+B;international;SEHS;HSS_OEL44_TP|HSS_OEL32_TP|HSS_OEL42_TP|HSS_OEL46_TP|HSS_OEL43_TP|HSS_OEL33_TP|IME_OEL38_TP|HSS_OEL39_TP|ECO_OEL40_TP|IME_OEL31_TP
E032;A+B;international;Statistique;APM_4TC03_TP|APM_4TC01_TP|APM_4TC02_TP
E032;A+B;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E033;B+C;international;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E033;B+C;international;Economie du numérique;ECO_OEL30_TP
E033;B+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL65_TP|HSS_OEL58_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL52_TP|HSS_OEL51_TP|HSS_OEL50_TP|HSS_OEL59_TP|HSS_OEL57_TP|HSS_OEL53_TP
E033;B+C;international;IA;APM_4TC20_TP
E033;B+C;international;Optimisation;FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC12_TP|FMA_4TC13_TP
E033;B+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|CSC_OEL11_TP|PHY_OEL18_TP|CSC_OEL12_TP|PHY_OEL17_TP|PHY_OEL14_TP|CCH_OEL37_TP|APM_OEL03_TP|CCH_OEL73_TP|PHY_OEL16_TP
E033;B+C;international;SEHS;HSS_OEL44_TP|HSS_OEL39_TP|HSS_OEL43_TP|HSS_OEL42_TP|ECO_OEL40_TP|HSS_OEL33_TP|IME_OEL38_TP|HSS_OEL46_TP|HSS_OEL32_TP|IME_OEL31_TP
E033;B+C;international;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E033;B+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E034;B+C;international;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E034;B+C;international;Economie du numérique;ECO_OEL30_TP
E034;B+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL58_TP|HSS_OEL61_TP|HSS_OEL56_TP|HSS_OEL65_TP|HSS_OEL51_TP|HSS_OEL66_TP|HSS_OEL50_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL52_TP|HSS_OEL59_TP
E034;B+C;international;IA;APM_4TC20_TP
E034;B+C;international;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E034;B+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|CSC_OEL11_TP|CSC_OEL12_TP|PHY_OEL16_TP|CCH_OEL73_TP|CCH_OEL37_TP|PHY_OEL17_TP|PHY_OEL18_TP|APM_OEL03_TP|PHY_OEL14_TP
E034;B+C;international;SEHS;HSS_OEL44_TP|HSS_OEL42_TP|HSS_OEL46_TP|HSS_OEL33_TP|HSS_OEL32_TP|ECO_OEL40_TP|IME_OEL38_TP|HSS_OEL39_TP|HSS_OEL43_TP|IME_OEL31_TP
E034;B+C;international;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E034;B+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E035;A+C;international;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E035;A+C;international;Economie du numérique;ECO_OEL30_TP
E035;A+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL50_TP|HSS_OEL66_TP|HSS_OEL61_TP|HSS_OEL65_TP|HSS_OEL53_TP|HSS_OEL57_TP|HSS_OEL56_TP|HSS_OEL52_TP|HSS_OEL58_TP|HSS_OEL59_TP|HSS_OEL51_TP
E035;A+C;international;IA;APM_4TC20_TP
E035;A+C;international;Optimisation;FMA_4TC12_TP|FMA_4TC13_TP|FMA_4TC11_TP|FMA_4TC10_TP
E035;A+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL11_TP|CSC_OEL12_TP|CCH_OEL73_TP|PHY_OEL14_TP|CCH_OEL37_TP|PHY_OEL17_TP|PHY_OEL16_TP|APM_OEL03_TP|PHY_OEL18_TP
E035;A+C;international;SEHS;HSS_OEL46_TP|HSS_OEL43_TP|HSS_OEL44_TP|HSS_OEL33_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL32_TP|HSS_OEL39_TP|IME_OEL31_TP|IME_OEL38_TP
E035;A+C;international;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E035;A+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E036;A+B;international;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E036;A+B;international;Economie du numérique;ECO_OEL30_TP
E036;A+B;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL65_TP|HSS_OEL53_TP|HSS_OEL66_TP|HSS_OEL58_TP|HSS_OEL52_TP|HSS_OEL56_TP|HSS_OEL61_TP|HSS_OEL51_TP|HSS_OEL50_TP|HSS_OEL59_TP|HSS_OEL57_TP
E036;A+B;international;IA;APM_4TC20_TP
E036;A+B;international;Optimisation;FMA_4TC11_TP|FMA_4TC13_TP|FMA_4TC12_TP|FMA_4TC10_TP
E036;A+B;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL07_TP|CSC_OEL13_TP|CSC_OEL12_TP|CSC_OEL11_TP|CCH_OEL37_TP|PHY_OEL18_TP|APM_OEL03_TP|CCH_OEL73_TP|PHY_OEL14_TP|PHY_OEL17_TP|PHY_OEL16_TP
E036;A+B;international;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL32_TP|ECO_OEL40_TP|HSS_OEL42_TP|HSS_OEL43_TP|IME_OEL31_TP|HSS_OEL39_TP|IME_OEL38_TP|HSS_OEL33_TP
E036;A+B;international;Statistique;APM_4TC01_TP|APM_4TC02_TP|APM_4TC03_TP
E036;A+B;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E037;B+C;international;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E037;B+C;international;Economie du numérique;ECO_OEL30_TP
E037;B+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL65_TP|HSS_OEL52_TP|HSS_OEL58_TP|HSS_OEL57_TP|HSS_OEL51_TP|HSS_OEL53_TP|HSS_OEL56_TP|HSS_OEL59_TP
E037;B+C;international;IA;APM_4TC20_TP
E037;B+C;international;Optimisation;FMA_4TC12_TP|FMA_4TC11_TP|FMA_4TC10_TP|FMA_4TC13_TP
E037;B+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|PHY_OEL17_TP|CSC_OEL12_TP|PHY_OEL18_TP|APM_OEL03_TP|CCH_OEL73_TP|CCH_OEL37_TP|PHY_OEL14_TP|CSC_OEL11_TP|PHY_OEL16_TP
E037;B+C;international;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL32_TP|HSS_OEL42_TP|IME_OEL38_TP|HSS_OEL39_TP|HSS_OEL33_TP|HSS_OEL43_TP|ECO_OEL40_TP|IME_OEL31_TP
E037;B+C;international;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E037;B+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E038;B+C;international;Droit;HSS_OEL21_TP|HSS_OEL25_TP|HSS_OEL22_TP
E038;B+C;international;Economie du numérique;ECO_OEL30_TP
E038;B+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL66_TP|HSS_OEL50_TP|HSS_OEL61_TP|HSS_OEL58_TP|HSS_OEL65_TP|HSS_OEL57_TP|HSS_OEL53_TP|HSS_OEL59_TP|HSS_OEL56_TP|HSS_OEL51_TP|HSS_OEL52_TP
E038;B+C;international;IA;APM_4TC20_TP
E038;B+C;international;Optimisation;FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC11_TP|FMA_4TC13_TP
E038;B+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CCH_OEL37_TP|APM_OEL03_TP|PHY_OEL17_TP|CSC_OEL12_TP|PHY_OEL18_TP|CSC_OEL11_TP|PHY_OEL14_TP|CCH_OEL73_TP|PHY_OEL16_TP
E038;B+C;international;SEHS;HSS_OEL44_TP|HSS_OEL46_TP|HSS_OEL42_TP|HSS_OEL43_TP|ECO_OEL40_TP|HSS_OEL32_TP|HSS_OEL33_TP|IME_OEL38_TP|HSS_OEL39_TP|IME_OEL31_TP
E038;B+C;international;Statistique;APM_4TC02_TP|APM_4TC01_TP|APM_4TC03_TP
E038;B+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E039;B+C;international;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
E039;B+C;international;Economie du numérique;ECO_OEL30_TP
E039;B+C;international;Humanités Contemporaines;HSS_OEL63_TP|HSS_OEL61_TP|HSS_OEL53_TP|HSS_OEL58_TP|HSS_OEL56_TP|HSS_OEL66_TP|HSS_OEL57_TP|HSS_OEL65_TP|HSS_OEL52_TP|HSS_OEL50_TP|HSS_OEL51_TP|HSS_OEL59_TP
E039;B+C;international;IA;APM_4TC20_TP
E039;B+C;international;Optimisation;FMA_4TC11_TP|FMA_4TC12_TP|FMA_4TC10_TP|FMA_4TC13_TP
E039;B+C;international;Ouverture scientifique;CSC_OEL10_TP|CSC_OEL13_TP|CSC_OEL07_TP|CSC_OEL11_TP|CSC_OEL12_TP|APM_OEL03_TP|PHY_OEL17_TP|PHY_OEL14_TP|CCH_OEL37_TP|CCH_OEL73_TP|PHY_OEL18_TP|PHY_OEL16_TP
E039;B+C;international;SEHS;HSS_OEL46_TP|HSS_OEL44_TP|HSS_OEL32_TP|HSS_OEL43_TP|HSS_OEL42_TP|ECO_OEL40_TP|HSS_OEL33_TP|HSS_OEL39_TP|IME_OEL31_TP|IME_OEL38_TP
E039;B+C;international;Statistique;APM_4TC02_TP|APM_4TC03_TP|APM_4TC01_TP
E039;B+C;international;Sécurité;CSC_4TC31_TP|CSC_4TC30_TP
E040;A+B;international;Droit;HSS_OEL21_TP|HSS_OEL22_TP|HSS_OEL25_TP
