PersID;IDDossierEtudiant;Nom;Prénom;CampagneIntitulé;IDCampagne;IDDemande;IDOccur Choix 1;IDOccur Choix 2;IDOccur Choix 3;IDOccur Choix 4;IDOccur Choix 5;IDOccur Choix 6;IDOccur Choix 7;IDOccur Choix 8;IDOccur Choix 9;IDOccur Choix 10;IDOccur Choix 11;IDOccur Choix 12;IDOccur Choix 13;IDOccur Choix 14
300023;300023;26cdea5b9a214512;8edfed863bd39f91;Campagne synthétique;544;54406;36810;36811;36809;36807;;;;;;;;;;
300023;300023;26cdea5b9a214512;8edfed863bd39f91;Campagne synthétique;544;54407;35598;;;;;;;;;;;;;
300023;300023;26cdea5b9a214512;8edfed863bd39f91;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300023;300023;26cdea5b9a214512;8edfed863bd39f91;Campagne synthétique;544;54409;36792;36790;36791;36794;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54402;36815;36814;36813;;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54403;36088;33796;35440;36087;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54404;35776;35773;35076;35955;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54405;35412;33471;;;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54406;36811;36807;36810;;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54407;35598;36779;36785;35600;36780;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54408;36775;36774;35869;;;;;;;;;;;
300024;300024;c7b2c1d0e2adcd93;c0a5eb2d37dc2c9a;Campagne synthétique;544;54409;36794;;;;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54401;35308;35441;;;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54402;36813;36815;36038;36814;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54403;33796;36087;35352;35307;36105;35400;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54404;35776;37032;35809;35810;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54405;35412;35435;34689;36806;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54406;36809;36807;;;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54407;36789;36780;;;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54408;;;;;;;;;;;;;;
300025;300025;5feeaa4e2fe981b2;9ee11b922ce1e6af;Campagne synthétique;544;54409;36791;36792;;;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54401;35308;;;;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54402;36813;;;;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54403;;;;;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54404;37032;35956;35809;35771;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54405;36806;36827;34780;;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54406;36811;36809;36807;36810;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54407;35597;36785;36780;35600;35598;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54408;35869;;;;;;;;;;;;;
300026;300026;a1a2a3c984a24b9c;429ca42db0b956af;Campagne synthétique;544;54409;36794;36792;36790;36791;;;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54401;35308;36086;;;;;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54402;36038;36815;;;;;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54403;36087;35440;35400;36088;35445;36105;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54404;35776;35810;;;;;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54405;36806;36816;35610;35435;;;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54406;36811;36809;36807;36810;;;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54407;35600;36789;35598;36779;35597;36785;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54408;36774;;;;;;;;;;;;;
300027;300027;db7e9e779f6bee9c;d56481fb339258e4;Campagne synthétique;544;54409;36791;36792;36790;;;;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54401;36086;35441;35308;;;;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54402;36038;36813;36814;36815;;;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54403;35352;36088;35307;33796;;;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54404;35773;35955;35954;34316;35076;37032;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54405;35611;;;;;;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54406;;;;;;;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54407;35600;36789;36785;35597;36779;36780;35598;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54408;36775;35869;36774;;;;;;;;;;;
300028;300028;3a4419f4fe020864;d3979317de23f074;Campagne synthétique;544;54409;36794;36791;;;;;;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54402;36038;36815;36814;;;;;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54403;35307;;;;;;;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54404;35076;37032;35776;34316;35771;35773;35955;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54405;34780;35874;36825;35611;35968;35412;33425;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54406;36807;;;;;;;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54407;36789;35598;;;;;;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54408;36774;35869;;;;;;;;;;;;
300029;300029;0b2b73a41ba5ef54;2e196161a9cf8169;Campagne synthétique;544;54409;;;;;;;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54401;35308;;;;;;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54402;36814;36038;;;;;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54403;36087;;;;;;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54404;;;;;;;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54405;36806;35972;36858;35412;33471;35435;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54406;;;;;;;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54407;36780;36779;35600;35597;35598;36785;36789;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54408;36775;35869;;;;;;;;;;;;
300030;300030;d2d59a32a99ed5eb;e1bd812cb504e142;Campagne synthétique;544;54409;36792;36790;36791;;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54401;36086;;;;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54402;36814;36813;;;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54403;35400;35307;36088;;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54404;37032;35771;35773;;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54405;36816;36858;35968;36806;36825;35428;34689;35610;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54406;36810;36809;36807;36811;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54407;36779;36789;35597;;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54408;;;;;;;;;;;;;;
300031;300031;305fc388e69f6342;e5e2ab29955b7364;Campagne synthétique;544;54409;36790;;;;;;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54401;35441;36086;35308;;;;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54402;36814;36815;;;;;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54403;33796;36088;36105;;;;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54404;35773;35810;35771;35809;35776;35956;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54405;36827;36858;35428;36825;36816;35412;35435;35970;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54406;36810;;;;;;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54407;36780;;;;;;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54408;36774;35869;;;;;;;;;;;;
300032;300032;a2eeb454d134955a;7b92868492545a10;Campagne synthétique;544;54409;36792;36791;;;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54401;36086;35441;35308;;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54402;36814;;;;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54403;35352;35307;35445;36087;35400;36105;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54404;;;;;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54405;35968;36825;35435;34780;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54406;36807;36809;;;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54407;36780;;;;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54408;36775;35869;36774;;;;;;;;;;;
300033;300033;5edfe6a4aabc4b3a;7e38e74319cd75aa;Campagne synthétique;544;54409;36794;36790;;;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54401;36086;35308;35441;;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54402;;;;;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54403;36088;35440;36087;35445;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54404;35810;35954;35955;35076;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54405;35970;36816;36827;35972;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54406;36811;36807;36810;36809;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54407;36785;;;;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54408;36775;35869;;;;;;;;;;;;
300034;300034;9ff903d48bcb1c16;b92ce8343cbab46c;Campagne synthétique;544;54409;36792;;;;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54402;36815;36038;;;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54403;36088;35445;33796;35400;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54404;;;;;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54405;35972;34689;35970;34780;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54406;;;;;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54407;36785;36789;35600;35598;35597;36780;36779;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54408;36775;35869;;;;;;;;;;;;
300035;300035;9f0ba3d90f871f5c;471360ead4d6df14;Campagne synthétique;544;54409;36794;36792;36790;36791;;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54401;;;;;;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54402;36815;36038;;;;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54403;35440;35307;33796;36088;;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54404;35773;35776;35076;35809;35956;35955;34316;37032;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54405;36806;33425;35970;34780;35874;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54406;36810;;;;;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54407;36780;36789;36785;35597;35598;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54408;36775;;;;;;;;;;;;;
300036;300036;996fafb893ccb491;92be8f6688437717;Campagne synthétique;544;54409;36792;36794;36790;;;;;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54402;36814;;;;;;;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54403;36105;35445;36087;36088;35307;35400;;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54404;35776;35771;37032;35773;35956;35954;35809;35810;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54405;33471;35968;35874;35611;;;;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54406;36810;36807;36811;36809;;;;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54407;35597;36785;35600;36780;36789;35598;36779;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54408;36774;36775;35869;;;;;;;;;;;
300037;300037;912715d51cf59109;3a9ef4e863a5e850;Campagne synthétique;544;54409;36794;36791;36792;36790;;;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54402;36814;36813;;;;;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54403;35440;36105;35400;36088;36087;35307;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54404;35076;35809;35956;34316;35771;35810;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54405;34689;;;;;;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54406;36810;36811;36807;36809;;;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54407;36785;36779;35597;35598;36780;;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54408;36774;36775;35869;;;;;;;;;;;
300038;300038;8c7e8a908b713e95;c939b774f4ebdf67;Campagne synthétique;544;54409;36791;;;;;;;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54401;35441;36086;;;;;;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54402;36814;36813;;;;;;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54403;35400;35307;33796;35445;36088;;;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54404;35810;35773;35955;35776;35956;35954;37032;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54405;36825;35435;34780;34689;36806;;;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54406;36811;36807;;;;;;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54407;35600;36785;36789;35597;36780;35598;36779;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54408;36775;35869;36774;;;;;;;;;;;
300039;300039;1e4de1e90c80621d;b212f19d54dbcecc;Campagne synthétique;544;54409;36791;;;;;;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54402;;;;;;;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54403;36088;35352;35440;33796;35445;36105;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54404;35810;34316;37032;35773;35076;35771;35809;35954;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54405;35412;35428;36858;35435;35611;33425;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54406;36810;36807;;;;;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54407;35598;35600;36780;36785;35597;36789;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54408;36774;35869;36775;;;;;;;;;;;
300040;300040;eb48631d076231e1;71ce761497aa7947;Campagne synthétique;544;54409;36791;;;;;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54401;35308;36086;35441;;;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54402;36038;;;;;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54403;35400;36087;35440;35445;33796;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54404;35776;35955;35076;35954;34316;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54405;35874;36816;34689;35970;33425;36825;35610;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54406;36809;36811;36807;36810;;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54407;36785;35600;36779;;;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54408;36775;35869;;;;;;;;;;;;
300041;300041;5f7794e1dd4c786a;2eb2618c1266f6a9;Campagne synthétique;544;54409;36790;36791;36792;36794;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54402;36813;36038;36815;36814;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54403;36088;36105;35400;;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54404;35809;35773;34316;35076;37032;35810;35955;35771;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54405;;;;;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54406;36810;36811;36807;36809;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54407;36785;35600;36779;;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54408;35869;36775;;;;;;;;;;;;
300042;300042;bfe3fa6bad17408d;946a7c7fa8ffe5b5;Campagne synthétique;544;54409;36790;36791;36792;;;;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54401;36086;35308;;;;;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54402;36815;;;;;;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54403;36105;35445;36087;35307;36088;35400;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54404;35809;;;;;;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54405;36825;36827;36816;34689;35874;35611;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54406;36809;36811;36810;;;;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54407;36789;36780;36785;36779;35600;;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54408;35869;36774;;;;;;;;;;;;
300043;300043;b1ff00d00890d533;4768b8c2bce77921;Campagne synthétique;544;54409;36794;;;;;;;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54401;36086;35308;35441;;;;;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54402;36038;36814;;;;;;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54403;35352;35400;33796;35440;36087;35307;35445;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54404;35771;34316;35954;37032;35955;35076;35810;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54405;35412;;;;;;;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54406;36811;36810;36809;;;;;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54407;36779;36780;;;;;;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54408;36775;36774;;;;;;;;;;;;
300044;300044;f812815a064c2957;cac42b13d72aca08;Campagne synthétique;544;54409;36791;36794;;;;;;;;;;;;
300045;300045;cab3209eb83425de;d302b2ac09dc275c;Campagne synthétique;544;54401;35441;;;;;;;;;;;;;
300045;300045;cab3209eb83425de;d302b2ac09dc275c;Campagne synthétique;544;54402;36815;36813;;;;;;;;;;;;
300045;300045;cab3209eb83425de;d302b2ac09dc275c;Campagne synthétique;544;54403;35440;35307;36105;35445;36087;;;;;;;;;
